Numero	ID	Grupo
12039	jnvqltbc3f	1
12040	jnwz4beik1	1
12041	jnx9d09x9e	1
12042	jnxvv1yk2i	1
12043	jo0iht1an9	1
12044	jo1zr32p0p	1
12045	jo2hxlxgt4	1
12046	jo8s5runhm	1
12047	joathbf5lk	1
12048	joay82redf	2
12049	job0prk7as	1
12050	jobbafkp6d	1
12051	jod3xttjox	1
12052	jod6mqry7v	1
12053	joer3ltgp5	1
12054	jofwpl864e	1
12055	jog1xicv9p	0
12056	joih31nwje	2
12057	jojd7yzyvq	1
12058	jokzkuip5l	1
12059	jolxqy2xdi	1
12060	jonk8ffwqk	1
12061	jooencaasc	1
12062	joqfafihqk	1
12063	jozi8talo8	1
12064	jozq26g7ol	1
12065	jp4avsesqj	0
12066	jp6hxq477t	1
12067	jpbujfyr13	1
12068	jpd04cjpz7	1
12069	jpgosrcin0	1
12070	jplttog8h3	1
12071	jpmf91hcys	1
12072	jpo4j5ysjy	1
12073	jpoda0usxr	0
12074	jpqupsborm	1
12075	jps8zw1kx3	2
12076	jpska4ysjk	1
12077	jptv2oic03	1
12078	jpv4d96wyn	1
12079	jpw6o2d2hd	2
12080	jpzseqr8fb	1
12081	jq64qb0zqa	1
12082	jq7jqqf0fe	1
12083	jq9zj3duqa	1
12084	jqfhj6e6wz	1
12085	jqfu7h5s49	1
12086	jqfz7dafgf	0
12087	jqmec1kthn	0
12088	jqn0d0zyom	1
12089	jqney06d1r	2
12090	jqozi34qd3	1
12091	jqt9fgp7u1	2
12092	jqvriyri6m	1
12093	jqx7f59ld5	1
12094	jqyjgzo1k6	2
12095	jr1cequr0c	1
12096	jr4qtd18yw	1
12097	jrcbeyaglh	1
12098	jrchkmwc1n	1
12099	jrd1c5bi70	2
12100	jrhflmmlc1	2
12101	jrhl4il2lg	1
12102	jrhl5dcckk	0
12103	jri6on11sk	1
12104	jrmnlygx74	0
12105	jrmxfnhs5e	0
12106	jroa0pm2lo	1
12107	jrok2u3g3h	1
12108	jrp9q15z7n	0
12109	jrpbu6byz4	1
12110	jrqykh9y8x	0
12111	jrujmmwf31	1
12112	js2blbktdf	1
12113	js3uolu6np	1
12114	js4w74fk7i	1
12115	js7a5aern7	0
12116	js8sqws5rv	1
12117	jsfv7feb50	1
12118	jsi5txfnvi	1
12119	jsovnkp92q	1
12120	jspt31qcpu	0
12121	jsrgi64dsr	2
12122	jsw6efxt13	0
12123	jsxdv676r7	0
12124	jt0govjvzb	1
12125	jt0lvubj74	1
12126	jt0nc50c30	1
12127	jt18levsz6	0
12128	jt1pgk0vh4	2
12129	jt2tuz9fp8	1
12130	jt4a0vmhau	1
12131	jt5umc9rg7	1
12132	jt60fsjen8	1
12133	jt6o9hidus	0
12134	jt9yu6lp3n	1
12135	jtf8ifqyzp	1
12136	jtgr9v4wf2	1
12137	jtngmnn724	1
12138	jtswy77hkw	1
12139	jttyqbu5dx	1
12140	jtu0oahw8m	1
12141	ju1nazxv8z	1
12142	ju4ust8ind	1
12143	ju4ws1pqhq	2
12144	ju5dn2unqw	1
12145	ju6urqili6	1
12146	ju75eduxwg	1
12147	ju8h1jumcz	1
12148	juan2d6met	1
12149	juc5jaf0d0	2
12150	jue4mknggu	1
12151	juea71emk9	1
12152	juggwgb645	1
12153	jugr8ernin	1
12154	jukox77ppk	1
12155	jul5iajpn1	1
12156	junl8s231y	1
12157	junx6c6btz	1
12158	jupj81etks	1
12159	jur93n21ld	1
12160	juuaflhyly	1
12161	juwxed8w0u	2
12162	jux48cscgo	1
12163	juxm20e2v8	0
12164	juxunw1o1i	1
12165	juza66uyfr	1
12166	jv1sdcjexi	1
12167	jv21971bmx	2
12168	jv5l9sd6gc	1
12169	jv74gz2itn	1
12170	jv8vkf4rvb	1
12171	jvb26sfsxn	1
12172	jvdzjt28pw	1
12173	jvh5a80fwe	1
12174	jvi1fr7spq	1
12175	jvm4351goc	1
12176	jvm64mkbob	1
12177	jvna5vnfq0	1
12178	jvpg9uy3sx	1
12179	jvpyrbzudf	1
12180	jvq4wvm3su	1
12181	jvt568a7a3	1
12182	jvwegmcyfa	1
12183	jw07hga673	1
12184	jw19ynuw88	0
12185	jw2jtgr91a	1
12186	jw4y08uorc	0
12187	jw6k6ujijq	1
12188	jw70i92nz6	1
12189	jwdzt7nart	1
12190	jwimum8gvt	1
12191	jwltot9gnb	2
12192	jwuumus58f	1
12193	jwx2eonomu	1
12194	jwxcgcnr7a	1
12195	jwxx47w7dv	1
12196	jwyl2jhkfu	1
12197	jx0q9yaz2r	2
12198	jx1ensoyqo	1
12199	jx2old9nla	1
12200	jx6mfay6iq	1
12201	jx8g662bn9	1
12202	jxc6nk9klw	1
12203	jxc7dly40u	1
12204	jxecw3hluc	1
12205	jxg7m4ctkv	1
12206	jxgdo1v5pu	1
12207	jxk67jeiu1	2
12208	jxksjs875y	1
12209	jxn8hhuxdt	1
12210	jxq9fpj85a	1
12211	jxr4khfnta	1
12212	jxrzj5eg7y	1
12213	jxsooowkew	1
12214	jxtp4vdycy	2
12215	jxu7imendz	1
12216	jxui9u46md	1
12217	jy00hdymym	1
12218	jy0en8k5mf	1
12219	jy1pc2na9z	1
12220	jya2ndujkb	1
12221	jybtaf993s	0
12222	jyd22pz4he	0
12223	jyht0vefnt	1
12224	jyj0c7nk9c	2
12225	jykh7x48x2	1
12226	jym9msc1du	0
12227	jymn4joee8	1
12228	jymucmcalq	1
12229	jyo7hd8o7u	1
12230	jyotmkl2z3	1
12231	jypi4qg2p4	2
12232	jyqmq6pmrq	2
12233	jyshmeui9d	0
12234	jyutytty9w	1
12235	jyx1tmcz7u	0
12236	jyxvedwctl	1
12237	jyza1merfe	1
12238	jyzbdll6y4	1
12239	jyzgsaqu0i	1
12240	jyzp0dhy1z	1
12241	jz1ykzlnyf	1
12242	jz3jevrs4n	1
12243	jz90ncy9rl	1
12244	jzaedydr1i	1
12245	jzcncvw92y	1
12246	jzev9hvgtg	1
12247	jzf80y1luh	1
12248	jzg5bj22ag	1
12249	jzgi44b0c5	1
12250	jzhdlmw62f	1
12251	jzi88dwpk4	1
12252	jzjocijpem	1
12253	jzlod46vz9	1
12254	jzmz9qetcf	1
12255	jzo6t4s5ud	1
12256	k040io9ydv	1
12257	k05kwby4x9	1
12258	k05xychq43	1
12259	k065bak95b	0
12260	k08ieia3i0	0
12261	k091b39qdm	1
12262	k0a5l8qlc3	0
12263	k0a7bjyada	1
12264	k0auzjlkno	2
12265	k0bhfzvkc7	1
12266	k0d3kgeyo1	1
12267	k0epto2buy	1
12268	k0f7duso1r	2
12269	k0fk8y9mkm	1
12270	k0hwfi4ihf	1
12271	k0js2hul1m	1
12272	k0pov2gw1a	1
12273	k0u5197jii	1
12274	k0xk13izq2	0
12275	k0yffdgtxr	1
12276	k12og8eses	1
12277	k1bahityqv	0
12278	k1bm9ur81z	1
12279	k1d72j79x8	2
12280	k1fd7tsbn8	1
12281	k1fijzzeyp	1
12282	k1li0zwll8	0
12283	k1lq7xpbcj	1
12284	k1m9etwvzq	2
12285	k1nl82301j	2
12286	k1orxh1b65	1
12287	k1p2g9xce8	2
12288	k1pdoqz3uu	1
12289	k1qppqgbme	1
12290	k1v81kbq7j	2
12291	k1w85fmxwo	1
12292	k1yesljg3x	0
12293	k21lgpjyl2	1
12294	k21tp8jbor	1
12295	k23r33hmpw	0
12296	k23tzsc6e1	1
12297	k25p8gm6ow	0
12298	k265gzgkx8	1
12299	k28suamz6x	1
12300	k2d19p2wpg	1
12301	k2da2c5vke	2
12302	k2dffm8qf6	1
12303	k2ea8fu5ia	1
12304	k2f0x3l9th	1
12305	k2hm1nj2rb	1
12306	k2okizebxf	1
12307	k2r2qm6l1e	1
12308	k2sgx1l35b	1
12309	k2st4oblch	1
12310	k2ufwmxba1	1
12311	k2uqj979g0	1
12312	k2zhjebe1a	0
12313	k305apva1o	1
12314	k319vu98pt	1
12315	k32s54cxsd	1
12316	k33lna7ptn	1
12317	k35eyfcaan	1
12318	k35xj9ytu0	1
12319	k365acce97	0
12320	k3cr0sq5kd	1
12321	k3cu88w9eb	0
12322	k3e4ie0ih4	2
12323	k3glitbhgo	1
12324	k3q3wsmldq	1
12325	k3qgho649l	1
12326	k3uht68h7u	1
12327	k3y35gvm06	1
12328	k400nkmqz0	0
12329	k444kyp7db	1
12330	k451fxjx76	1
12331	k45gr55hvv	1
12332	k45jhrr17h	1
12333	k45m14i29f	1
12334	k463n7rz3h	1
12335	k4be5mceee	1
12336	k4e5x6yw2t	1
12337	k4fm20s090	1
12338	k4ivi2rl2m	0
12339	k4qmcwk6yv	1
12340	k4vsoxpyuh	1
12341	k4y6cow2jq	1
12342	k51g9bd4et	1
12343	k51ivjtdrz	1
12344	k528yn4q7a	1
12345	k52d4lan3x	1
12346	k52mzwzokh	1
12347	k52w26j29p	0
12348	k579i59766	1
12349	k58d8zgwdt	0
12350	k58xyr54yq	1
12351	k59vxebt77	1
12352	k5dagg792l	1
12353	k5emtrp6s2	1
12354	k5fdfhn5zj	1
12355	k5iiv8niph	1
12356	k5jrug0ctj	1
12357	k5jyyiha71	1
12358	k5mdh18yqx	1
12359	k5pm4rd6q7	1
12360	k5vdn03p29	0
12361	k5zl7f8hl8	2
12362	k604uq6cv7	1
12363	k62r5jd64s	1
12364	k646g7uuok	1
12365	k64hswiuee	1
12366	k650kbyv25	0
12367	k65ziegljx	1
12368	k660utrxty	1
12369	k69b2mdgk7	1
12370	k6aw56g0tl	1
12371	k6c64eltn3	1
12372	k6d4qi36pj	1
12373	k6dpmhdo2i	1
12374	k6evymr6dr	1
12375	k6jyhbmeez	2
12376	k6kpzznqku	1
12377	k6m1hsjkgk	2
12378	k6nyo379fo	1
12379	k6rd0d9ctb	1
12380	k6soo407rx	1
12381	k6sxg73tac	0
12382	k6umlanyyl	1
12383	k6yb33yeq1	1
12384	k6ypb3ycth	1
12385	k7013u92o3	2
12386	k72uqfdhyc	2
12387	k740x1fp9a	2
12388	k74n0zhrip	1
12389	k76sno1oia	1
12390	k77stcifbv	2
12391	k7cib5ime2	1
12392	k7fpsqrflw	1
12393	k7gf4gs9v4	1
12394	k7gtjh0776	0
12395	k7hpni6qxo	1
12396	k7m8bbf1g9	1
12397	k7p24sbsbj	1
12398	k7tkksoxkz	1
12399	k7v625l1br	1
12400	k82at2cro6	0
12401	k8384y6uqc	1
12402	k84kptbmi1	1
12403	k84omgrypr	1
12404	k881sguo0y	1
12405	k89ui9ipfh	1
12406	k8a5rlmc0n	1
12407	k8actl494r	0
12408	k8b9wfnfph	1
12409	k8bl2neikd	1
12410	k8j25r5ja5	1
12411	k8jdauagpw	1
12412	k8l7woazmy	1
12413	k8qh9qr0eg	1
12414	k8r50gmj0u	1
12415	k8sbdwbvib	1
12416	k8ss7jsfya	1
12417	k8v2qykcrm	2
12418	k8wmr8tkvy	1
12419	k8xqf4w6dy	1
12420	k91zoqi7o2	1
12421	k93ptff1d4	1
12422	k93ra5oyh3	1
12423	k96ovkrkca	1
12424	k97dt0ofoq	0
12425	k97x471mhz	1
12426	k98e2uk7xk	1
12427	k9clrlvmf5	1
12428	k9dxn493he	1
12429	k9e3ur3uhz	1
12430	k9evrtdz2e	1
12431	k9faz71kgy	1
12432	k9gwojavl8	1
12433	k9hw0zomzv	0
12434	k9i4ssat1h	0
12435	k9lj56xy5e	1
12436	k9nny9do9o	1
12437	k9ra7fk55w	1
12438	k9sxkpyyzk	1
12439	k9th7bjj8p	1
12440	k9u0ibbju4	1
12441	k9uc21v3c2	1
12442	k9uhbup1wi	1
12443	k9wabh4lfx	1
12444	k9wleeov3k	1
12445	k9zmly1yv6	1
12446	ka2nfdmn53	1
12447	ka2tnjxf8q	1
12448	ka3car61fq	1
12449	ka5ba1ovm4	1
12450	ka6vya8uc1	1
12451	ka7nqa7k7j	1
12452	ka97wxi0cq	1
12453	ka9r17u20r	1
12454	kacero8hqa	0
12455	kadbm9lz6c	1
12456	kamuo9503s	1
12457	kanp0yzxi9	2
12458	katac9jegr	1
12459	kauo6n0hz2	1
12460	kawgkf68d0	0
12461	kaxubmdr2i	1
12462	kb0dml5ht3	1
12463	kb0x4xp10e	1
12464	kb1ja3xxln	2
12465	kb42wn4a21	1
12466	kb7hjbogy6	1
12467	kb9fuhdzfy	2
12468	kb9glcw8y8	0
12469	kba7p262yt	1
12470	kbct2uq2bn	1
12471	kbdexfb18o	1
12472	kbfpizhhvg	1
12473	kbg2p6mxvk	1
12474	kbk5juipip	1
12475	kbkqumfba2	1
12476	kbm64a4hvu	1
12477	kbpfevg6xe	1
12478	kbqqg48qm7	0
12479	kbrirxfcpc	1
12480	kbsj0mupp7	2
12481	kbsxrwwvek	0
12482	kbxbypps5h	1
12483	kbxu1vabgz	1
12484	kc1pyy0ow3	2
12485	kc2mbdxgvl	1
12486	kc3fp0gchu	1
12487	kc3ozdnqae	1
12488	kc44v08uba	1
12489	kc5ufypo1z	1
12490	kcebntckst	1
12491	kcir9qa2ey	1
12492	kckwi55l20	1
12493	kclepw8mq7	1
12494	kcls826jol	1
12495	kct8gzdwh7	1
12496	kctuwd39vt	2
12497	kcwbosorny	1
12498	kcyjo7x7pn	1
12499	kd0ksbd5aq	1
12500	kd3oykrsi6	1
12501	kd4sll1cd7	0
12502	kd6ap58e0e	0
12503	kd72ttj5iz	0
12504	kd9nss763b	1
12505	kd9xgwd9qt	1
12506	kdas39k4oo	1
12507	kdfabr3vf5	1
12508	kdfkojbejw	0
12509	kdgpjzohjb	1
12510	kdhw5b2ths	0
12511	kdqu4ek49c	1
12512	kds8o5qptl	1
12513	kdsatkwc39	1
12514	kdtf2ybl8p	2
12515	kdtgw86gmc	1
12516	kdu7c1cn8c	1
12517	kdyavvurcb	1
12518	kdzg9q40xf	1
12519	ke0fc8fpzf	1
12520	ke0qy9krir	2
12521	ke62xabo0u	1
12522	ke8lofgfqa	1
12523	kees9u1lry	0
12524	kehaezpu3y	1
12525	kei2swdk7n	1
12526	kejmy7gn0b	2
12527	kejuu9v777	2
12528	kem8gn5hym	1
12529	ken2ftz2ep	1
12530	keogrngl6y	1
12531	keplwzp7i7	1
12532	keq5wpi8sf	1
12533	ker2ji100c	0
12534	kesbq13qxu	1
12535	kesxac34p6	0
12536	ket624linv	0
12537	kew3q6n4xp	1
12538	kf73fbi34f	2
12539	kf7s4uwckx	1
12540	kfbu9qxoyw	1
12541	kfd3n5o0w5	0
12542	kfk3vp4xg6	1
12543	kflcry1w1a	1
12544	kfpvvtkozj	1
12545	kfq0t68l3s	1
12546	kfqv6st0q7	1
12547	kfswi8tmh7	1
12548	kftpjipets	1
12549	kfuj1qbifk	1
12550	kfwghz14ta	1
12551	kfwl77u5md	1
12552	kfx2xsc47b	1
12553	kg2867urri	1
12554	kg39ini91d	1
12555	kg7xmu7b26	1
12556	kga1jrvvos	0
12557	kgcv811ug1	1
12558	kggqcliemy	0
12559	kghqqktl8z	1
12560	kgk2cq8725	2
12561	kgk930usnk	0
12562	kgkottg81e	1
12563	kgnspzo0et	1
12564	kgvxtlmqna	2
12565	kgy7u5q7nq	2
12566	kh0oqcj6t0	2
12567	kh0qy6w7xp	1
12568	kh2fq3nsri	1
12569	kh2icu6euc	2
12570	kh2pu4glax	1
12571	kh5k0cynwf	1
12572	kh5x6wpqk5	1
12573	kh6ortkvru	1
12574	kh8dnydu22	1
12575	khanqkcsza	1
12576	khbpyhzkpp	0
12577	khfnycoblz	1
12578	kho80pc6ef	1
12579	khofrfcd6c	0
12580	khs156xrip	1
12581	khun2eamty	1
12582	khvwkqbtbh	1
12583	khybdzyl5m	1
12584	khznzxhgto	1
12585	ki1otoaay5	2
12586	ki1tpb7s94	1
12587	ki4p0dzer1	1
12588	ki645o3jaz	1
12589	ki6lrdkeuk	0
12590	ki7jx8pcjk	1
12591	kicow8tc2m	1
12592	kiir61sap9	1
12593	kikfwtnxia	1
12594	kimtzeckge	1
12595	kin5dfrmf8	1
12596	kit4igf2dk	1
12597	kiyhxdatmk	1
12598	kiyxayf5ma	1
12599	kj1eb3uhll	2
12600	kj4grieuyt	1
12601	kj6auw1s5y	1
12602	kjciu00fgz	1
12603	kjcjsq6eg3	1
12604	kjdf476je5	2
12605	kjhlr5nuqz	1
12606	kjijpobhm2	1
12607	kjivoa4j73	1
12608	kjm64ug41x	1
12609	kjmnzl9xqz	1
12610	kjo0zoszh0	1
12611	kjrmlwd4wk	1
12612	kjt08rbdwu	1
12613	kjv2snx9aj	1
12614	kjxuqxj60u	1
12615	kk3h4lvyyq	2
12616	kk4cxcy5tc	1
12617	kk5pf4afvk	1
12618	kk8ahkjrrm	1
12619	kk8fu6da3b	1
12620	kk9ziznvme	2
12621	kkbohe9eyu	1
12622	kkcf9lygbc	1
12623	kkeuu9a2lr	2
12624	kkf8xrxu5g	1
12625	kkfbp3nolt	1
12626	kkg2klmte8	1
12627	kkhsnwypaa	0
12628	kkifrp1gy4	2
12629	kknwypmros	0
12630	kkrqte9u39	1
12631	kkt26iksck	1
12632	kkughtwevq	1
12633	kkv9u9k3qp	1
12634	kky44l34kp	1
12635	kl0rhr0o7i	1
12636	kl1x8q6s4b	2
12637	kl3bhbzm2o	2
12638	kl45s65zpr	1
12639	kl4xw4e1pv	1
12640	kl5ciety8u	1
12641	kl9fojh21e	1
12642	kl9yik92f7	1
12643	klcqe9d359	1
12644	klg30xpxzk	1
12645	kligmm8wks	1
12646	klkudrq3ry	2
12647	kllbnig1r2	1
12648	klm8lyi0e1	1
12649	klnp5pnjqn	1
12650	klo0fo5ld3	1
12651	klql4e47w4	0
12652	klrjoyu7t4	1
12653	klt59ohs9t	1
12654	klw1mxcn92	1
12655	klwxnyk6fh	1
12656	klxcm3e7cy	0
12657	km0y9y77kw	1
12658	km376x67i6	2
12659	km3q8bug8f	1
12660	kmc2090950	0
12661	kmc23bgyh4	1
12662	kmh6s2pnjg	2
12663	kmi39b7z11	1
12664	kmkvi7fazm	1
12665	kml0whbmlv	1
12666	kmmx5znj81	0
12667	kmn4k2iewd	1
12668	kmodidjvkw	0
12669	kms6qwrjz3	1
12670	kmsey2x4uf	1
12671	kmzzwob3si	1
12672	kn17yyr9gg	1
12673	kn7btaqpvh	1
12674	kndtkzr0fr	0
12675	knfjqefkg0	1
12676	knissgaypj	2
12677	knk2zs8fni	1
12678	knquqxwx7x	1
12679	knuf560erl	1
12680	knuh1dfukj	2
12681	knwzkg9u5b	1
12682	knxb3v4kuq	1
12683	knxn9t1m95	1
12684	knz9jzaf7o	1
12685	ko0hvg89d7	1
12686	ko0pwksovi	1
12687	ko5ux68aku	1
12688	ko79p9omvg	1
12689	ko9ff4evpz	1
12690	koayemuthw	0
12691	koc6ydrc7f	2
12692	kohas9d374	1
12693	kok5r6f3l6	1
12694	komykphi87	1
12695	koopbrmov0	0
12696	kovxp263py	1
12697	koy4o4emih	0
12698	koyy8vo1bq	1
12699	koz1syhqpt	1
12700	kozxe224xl	1
12701	kp0wgc5ak5	1
12702	kp2lcbypb6	1
12703	kp7jifk5x1	1
12704	kp9ogzx9i8	1
12705	kpc1c6q6t4	1
12706	kpfn2z5t53	1
12707	kpihn3d3yr	1
12708	kpkunvp70a	1
12709	kpmie9ss32	1
12710	kpmxbfv3u1	1
12711	kpnmjq1ppj	1
12712	kpsjgwtg7p	0
12713	kpttok7p71	0
12714	kpuza21tji	1
12715	kpxrko8b9u	1
12716	kpymbawxae	1
12717	kq0a1zk8qh	1
12718	kq19na6jpt	0
12719	kq8h8dz29o	1
12720	kqd1baw3jv	1
12721	kqf0n1v9fk	0
12722	kqj6orsm35	1
12723	kqjyvpavzf	1
12724	kqlnz71d9b	1
12725	kqnodfbe92	1
12726	kqop5d2puh	1
12727	kqt5dsc55r	1
12728	kqw1mo45c2	2
12729	kqwrfjmy41	1
12730	kr0f6bfarv	0
12731	kr269a98er	1
12732	kr49i0a37j	1
12733	kr4bs96wvu	1
12734	kr4d485moo	1
12735	kr7n89s7ct	1
12736	kr87pmjrbx	1
12737	kr8gmtjg4s	1
12738	kr8o1sryjp	1
12739	krdvhukf3n	1
12740	krfx0ipa99	1
12741	krgpxtacbg	1
12742	krp3zljrqr	1
12743	kryvd5ujlw	1
12744	ks0uq0sd8x	1
12745	ks4z5lmlh7	2
12746	ks6hq5c4m4	1
12747	ks9t92j804	1
12748	ksd45sy8lm	1
12749	ksjbfxa88m	0
12750	ksmedld54c	1
12751	ksoa4hh5em	1
12752	ksq4r5yyl3	1
12753	ksqehxiivx	1
12754	kstlrfgypf	0
12755	ksue7mrdyj	1
12756	ksxgqoa4ne	1
12757	kt2bnd86hk	2
12758	kt34koewvr	1
12759	kt3qk7tr29	1
12760	ktaews7qb3	0
12761	ktc67u62w1	1
12762	ktdqal6mlb	1
12763	kte2lxh2lw	1
12764	ktjunkj39m	1
12765	ktlmc0yw8u	1
12766	kto9ybgvnv	1
12767	ktpc8ca7fr	1
12768	ktq5rm09t6	1
12769	ktwisvi4ze	1
12770	ktzt9mxl5o	1
12771	ku48u5nssr	1
12772	ku6gv4m2tv	1
12773	ku8sz5zuri	1
12774	ku8wumnzm7	1
12775	kubrpwruhp	1
12776	kudnx3nmk5	0
12777	kudrfm59xd	1
12778	kudwa9mzvq	1
12779	kue6q539cd	1
12780	kuhd95w5uh	1
12781	kuj0q611mw	2
12782	kuk0fticun	1
12783	kullrg2rs6	1
12784	kuo4ygopbl	1
12785	kur32kd0vg	1
12786	kuuwnjpffo	0
12787	kv02u8ldgq	1
12788	kv0a1x3l5w	1
12789	kv2veaehuq	0
12790	kv3k62zp9v	1
12791	kv5v4w6593	0
12792	kvevun90o6	1
12793	kvf89fc8gs	0
12794	kvilj3v234	1
12795	kvlcmdnswm	1
12796	kvmi28uw6p	1
12797	kvnn7ch42x	1
12798	kvnx83pgc8	1
12799	kvohre062p	1
12800	kvowuokndn	1
12801	kvrbyh7c5s	1
12802	kvsk4p6ndt	1
12803	kvtmuhf9pv	1
12804	kvuelo1wvt	1
12805	kvuvr9fxaz	1
12806	kw2y5nosly	1
12807	kw5m730hou	1
12808	kw62i22ybe	1
12809	kw96v2ttpx	1
12810	kwcff9k3e4	2
12811	kwdebkkzph	1
12812	kwdqo820pl	1
12813	kwhfbe3qyo	0
12814	kwhklffl8x	1
12815	kwkzyi1eyj	1
12816	kwl0xm2biu	0
12817	kwl4fhttns	0
12818	kwnwbou07f	1
12819	kwp11mz1mt	1
12820	kwqdd0k27u	1
12821	kwrh32d4sw	1
12822	kwrs6mfa6t	0
12823	kwrse84zji	1
12824	kwrva9evj9	1
12825	kwwr1wsa2k	1
12826	kwykhdo52t	1
12827	kx3xxdypnl	2
12828	kx4cb8qw76	2
12829	kx82p5jkul	1
12830	kxaxlhq10i	0
12831	kxbtpxo5ww	1
12832	kxe9n697cx	1
12833	kxgjxj9x0x	1
12834	kxkps2gnr2	2
12835	kxpl6h0kd7	1
12836	kxpooetv6q	2
12837	kxso3svwwa	2
12838	kxt7lb18lm	1
12839	kxuevjt5xd	1
12840	kxynbouqtw	1
12841	ky1jwn24y3	1
12842	ky3wcoccxz	1
12843	ky3yrsv324	1
12844	ky5y6qzst4	1
12845	ky6h4ginzq	2
12846	ky76ffa8am	1
12847	ky98m2w9ir	1
12848	kyf5tknore	1
12849	kyf7l5ow49	2
12850	kygmyw34yt	1
12851	kyj5qnv3b9	1
12852	kyjouxzqmp	1
12853	kyk42xt7ie	0
12854	kylfxumimh	1
12855	kymyb8a8x3	1
12856	kyo1sfuoho	1
12857	kyoek0behv	0
12858	kyoq720ne4	1
12859	kypcwrfslx	1
12860	kyq2ypcjcv	0
12861	kys4peqk9m	1
12862	kysg32pewy	1
12863	kyuzsoqtvn	1
12864	kyv8pf7fom	1
12865	kyxdlczmus	1
12866	kyy3xoabog	1
12867	kz2799m8r1	1
12868	kz5ge1nzql	0
12869	kzjicep03k	1
12870	kzjs9iss6s	1
12871	kzkdpe18ef	2
12872	kzn2nkm81x	1
12873	kznuxsh6ij	1
12874	kznz52a7ti	1
12875	kzo8jre7eg	1
12876	kzoexsvnt5	1
12877	kzr4iriyft	1
12878	kzswck7pf8	1
12879	kzwsuuumw7	1
12880	kzzt7oqzun	2
12881	kzzxfckq52	1
12882	l02kg1jngy	2
12883	l07551jdo4	1
12884	l076lecycd	1
12885	l0atpenxu9	0
12886	l0eonfrkv0	1
12887	l0epp9udjr	1
12888	l0ftyesr9j	1
12889	l0gw7ezlb7	1
12890	l0k7rvzvwa	1
12891	l0p9fik275	2
12892	l0qjzsvux1	1
12893	l0xg3o71lz	1
12894	l0xp8ir6el	1
12895	l0yqih1amv	1
12896	l100bm4r7r	1
12897	l14275fp46	1
12898	l144s4m9mu	1
12899	l15i6r7bvb	1
12900	l1a1fu12ub	0
12901	l1bf0w463u	1
12902	l1ddw3rh0q	1
12903	l1jtopz0h0	1
12904	l1jvholo06	1
12905	l1m7lxlkot	1
12906	l1ooku2gty	1
12907	l1r1pwzv1f	1
12908	l1udusvpgb	1
12909	l1vj9svss6	1
12910	l1y14lqjq7	1
12911	l20p6ao4re	1
12912	l20u9e3ldh	1
12913	l22avebtii	1
12914	l22hxgl6mh	1
12915	l22iltmlwn	1
12916	l24u7do5wg	1
12917	l27jb49gz6	1
12918	l28uzgclzt	1
12919	l2a4v3e90e	1
12920	l2achz6uza	1
12921	l2ev9cyjmg	1
12922	l2gqqysyvj	1
12923	l2h5zgu0a1	1
12924	l2la5ucodl	1
12925	l2n1sxfslt	1
12926	l2ts5fma7k	1
12927	l2u4op6zui	0
12928	l2xg6o30ij	2
12929	l2zhugd3u0	1
12930	l311h9yaw5	1
12931	l32vfafcae	1
12932	l3504spdc1	1
12933	l37agdv3q5	1
12934	l38mzhz2zx	1
12935	l3cep7s1pk	1
12936	l3cy2nx5oh	1
12937	l3f6ok1t47	1
12938	l3i7ny3sqg	1
12939	l3udfpou1i	1
12940	l3v7jm8odv	1
12941	l3xci8lsxs	1
12942	l3xdj8bvcx	1
12943	l408euaw73	0
12944	l40t30jg0a	1
12945	l41zhvoi9k	1
12946	l43t5epfq2	1
12947	l44uumanxk	1
12948	l45f4p0acf	1
12949	l46yzqr4zs	1
12950	l4au6e9cl4	1
12951	l4b5fzrehc	1
12952	l4bksglubi	2
12953	l4c0nuthpz	1
12954	l4ffswqpio	0
12955	l4iw8e3dmc	1
12956	l4j9ohzsr0	1
12957	l4kc5ggcg5	1
12958	l4kip9somx	1
12959	l4lbhwrijq	1
12960	l4r4wa7i0s	1
12961	l4t091c0kq	1
12962	l4ukzlruvs	1
12963	l4zfo5v7wb	1
12964	l501uld8c7	1
12965	l53tnzxvtk	1
12966	l55mef9xda	0
12967	l59795xja4	1
12968	l5amm35fnl	1
12969	l5bw8nlp1h	2
12970	l5gvsmzgeq	1
12971	l5hxob2pvq	1
12972	l5l7qbo3su	1
12973	l5mmeg4bqp	1
12974	l5quc3vibc	1
12975	l5sn0dh5js	1
12976	l5uhsx29vj	0
12977	l5uiiocnpy	1
12978	l5y22eta3w	1
12979	l5zbnjo9k1	0
12980	l5zeinbh9a	1
12981	l61bfm9sd9	1
12982	l6695nwhhk	0
12983	l679xd7ef6	1
12984	l67sty39rp	1
12985	l6ar74t0gg	1
12986	l6cmrfbhw0	0
12987	l6eeoo4k5q	1
12988	l6egtiogt8	1
12989	l6flvut37i	1
12990	l6ft1iyyz5	1
12991	l6ji48asxc	1
12992	l6jxyzdmhr	1
12993	l6mm97os42	1
12994	l6q60vsxzz	1
12995	l6r34i4p4g	2
12996	l6si1hosko	1
12997	l6ygl9bqda	1
12998	l74igujk6d	1
12999	l74q4zof36	1
13000	l75xvd8758	1
13001	l76mekqbl7	2
13002	l78rhd1n5j	1
13003	l78x110yiv	1
13004	l79ocm1165	1
13005	l7bwnbtbva	1
13006	l7g17xezzi	1
13007	l7iw42ryak	1
