10499. h1kkfsnbrz	[-41.85132033  -7.31120595  -1.31208526]
10500. h1kud7u6pd	[-49.87232001  -6.34578054  -3.24379898]
10501. h1mrf8dwxj	[ 312.08052005    7.33418642   -3.25240655]
10502. h1oonf51cx	[ 296.965183     32.26411116   -3.09291274]
10503. h1t0kp1r09	[-24.90222843   1.76910307  -2.44180737]
10504. h1vftodfjx	[-42.8475532   -6.31719711  -0.30239893]
10505. h1xa2f42wz	[-49.86767909  -7.34576884  -3.24516509]
10506. h1xfcvzhx2	[-35.85715518  -4.28465525  -0.35815911]
10507. h1yb5koikp	[-6.85103869 -2.15241998  1.40217571]
10508. h203erksuv	[-44.84465986  -3.32919112   1.71833985]
10509. h2318ld10g	[-50.02547045  26.65383328  -3.19871712]
10510. h2838ubf69	[ -2.80017148 -13.13368253   1.35372419]
10511. h289mwj879	[-50.84162687  -9.35305217  -1.23961296]
10512. h2a8ore5wh	[ 195.19081641   -3.21929256    4.71134029]
10513. h2bta90go5	[-45.81676859  -9.33377309   1.71849921]
10514. h2ds0hhk9s	[ 288.08345673    3.22523545   -5.05725391]
10515. h2dvpaqtws	[-47.80647575 -13.34170337   0.7297827 ]
10516. h2f0g46qlm	[-49.86671628  -0.35115986   0.76425434]
10517. h2fryctcfu	[-39.88109639   2.69532684   0.6847921 ]
10518. h2gz8of2mv	[-32.9371076   14.72775167   0.64269309]
10519. h2h15goxh8	[-48.82127231  -8.34774133   1.7449335 ]
10520. h2h3p43cxp	[-50.86763335  -7.35042102  -3.23680904]
10521. h2i3hk5cds	[-38.85513564   0.69734788   2.67363211]
10522. h2nqalmxnz	[-50.89079468   6.64277877   1.78213737]
10523. h2o8pfxeyz	[-49.90292413   5.65009721  -0.22751311]
10524. h2pifbxq98	[-32.89814116   2.73054665  -1.37362862]
10525. h2pvfv5vxh	[-49.84723306  -6.34976237  -0.24390651]
10526. h2q0bhch2j	[ 159.12748993   10.61306512    5.03128406]
10527. h2r47c2ujb	[-50.87411333  -2.35313408  -1.23005014]
10528. h2sciq208q	[-50.82398271 -11.35435604  -0.24238104]
10529. h2tle0uyi6	[-49.81566613 -11.35103113   0.74922706]
10530. h2um2gcmu4	[-49.81194473 -10.35237011   1.75055733]
10531. h2uq8aayh2	[ 45.16514682  -5.9104598    0.96219617]
10532. h2yby2tf2h	[-47.82131805  -8.34308915   1.73657744]
10533. h30s30vsw7	[-50.92424395   6.64808787  -2.21771925]
10534. h33gxmi5zc	[-41.94321925  10.68991068  -2.28745931]
10535. h34fvbghde	[ 256.05151425   12.07493309   -3.77760081]
10536. h3goaca37l	[-45.8436946   -5.33249262   0.72399952]
10537. h3k2yx0k6o	[-50.96601225  15.64798255  -2.2054242 ]
10538. h3ksdqlzgf	[-47.82595897  -7.34310085   1.73794356]
10539. h3lmin5apq	[-50.93260627   6.64941515  -3.2176834 ]
10540. h3o5l1qzmg	[ -6.80554899 -10.15365364   2.39121093]
10541. h3pgmfkgvo	[ 56.0950299    9.14053864   0.89077127]
10542. h3ru2pjc7k	[-34.82191259  -8.28261081   1.62794867]
10543. h3t8nak2k4	[-49.8602363   -5.34844679  -1.24250455]
10544. h3yjo8dogi	[-48.91873169  12.65201292   1.77362195]
10545. h3z67u91ht	[-50.84906966 -11.35037421  -3.2422735 ]
10546. h4183inldv	[-50.89547889  -1.35049124  -3.22861233]
10547. h440zzd92e	[-48.03944141  38.65636084   1.80078493]
10548. h446tbmukq	[ 6.15576627 -9.0878779  -1.71590834]
10549. h489nvbi72	[-50.89359655   3.64546843  -0.22188929]
10550. h49z18sxo1	[ 94.19911369 -11.68376004   1.54451672]
10551. h4cscisu6o	[-50.81562039 -11.35568331   0.75758311]
10552. h4fm923ita	[-49.96045426  21.64725542   1.79427306]
10553. h4io0uu1i2	[-50.86575101  -2.35446136  -0.23008599]
10554. h4iyixyfw0	[-49.84815259  -4.35111305   0.75878987]
10555. h4k2dp7a0n	[ 73.16758765  -4.78153774   1.72955678]
10556. h4lzd96o3l	[-45.90866752   8.66734354   0.74312515]
10557. h4t76l0ncu	[-45.8632211   -8.32714842  -3.27995545]
10558. h4wj9kr5i7	[-18.82728526  -7.20818763   1.49561784]
10559. h50r0i6asd	[-50.8731938   -4.3517834   -2.23274653]
10560. h51murbyu8	[-49.84351166  -5.35110134   0.75742376]
10561. h52x5txj4y	[-50.87039194  -1.35447306  -0.22871987]
10562. h54hgkgoiq	[-50.08392011  44.64964082  -0.17423456]
10563. h579kf4ar5	[-49.85931677  -7.34709612  -2.24520094]
10564. h5b0lemqg6	[ 63.13463901   4.17050787   2.82537658]
10565. h5ehsj97q5	[ 285.09659718    2.20996334   -4.03358769]
10566. h5g9q50rg3	[-50.88619704  -3.35046783  -3.23134457]
10567. h5h76u2iht	[-51.073673    40.64636272  -1.17130712]
10568. h5jr1gmjfl	[-49.93724964  16.64731393   1.78744248]
10569. h5k7kbwe13	[-26.97731125  19.75826079  -1.40054099]
10570. h5m3songnn	[-49.8871623   -1.34716633  -2.23700424]
10571. h5qucadoy3	[-43.80757822 -11.32444532   1.69905485]
10572. h5t9rh93qo	[-47.89093189   6.65673531   1.75706919]
10573. h5tyi33jyk	[-50.90476073   0.64948536  -3.2258801 ]
10574. h5u6sshwo4	[-50.87595239   1.64416456   0.77534263]
10575. h5uqz0u4no	[ 115.17494866   -6.58612277    1.37587006]
10576. h5v0h3hsbn	[-49.92893061   7.65272835  -2.22470919]
10577. h5v7k3w97c	[-50.811899   -10.35702229   1.75891339]
10578. h5wa1kbft4	[-48.85564111  -6.34378291  -1.25222673]
10579. h605a3149e	[-50.80261715 -12.35699888   1.75618115]
10580. h60d3c4xyw	[-48.8630839   -8.34110496  -3.25488727]
10581. h61w7tvvgu	[-50.86763335  -7.35042102  -3.23680904]
10582. h696voo93y	[-50.811899   -10.35702229   1.75891339]
10583. h6dpxnr6n0	[-50.89543561   7.64276707   1.78350349]
10584. h6eezjipvy	[-51.02262285  29.64649145  -1.18633441]
10585. h6evo7h5g2	[-46.83808842  -8.33578242  -0.27170693]
10586. h6f8r8jn18	[-43.90043995  -0.31793768  -3.28573863]
10587. h6izgcna47	[-50.83882501  -6.35574182   0.7644137 ]
10588. h6jp00hmvy	[-37.94712358   9.70985838  -3.32221382]
10589. h6mm77jmpq	[-47.86960961  -3.33916584  -1.25648444]
10590. h6nhun36p8	[-18.83564758  -7.20686035   0.49565369]
10591. h6nxmc5eww	[-50.84438546  -3.3571042    1.7684762 ]
10592. h6o0t9tzvg	[-50.8573887   -2.35578863   0.76987817]
10593. h6thkaggdj	[-49.98738026  25.64853589   0.79977338]
10594. h6xcsdrh6y	[ 110.20210333  -10.61066413    2.41215004]
10595. h6xewurrd4	[-48.88068478   2.65345722   0.75999663]
10596. h723si7lwd	[ 308.04729701   16.3141451    -2.20672311]
10597. h733hrnfx0	[-50.94648575  18.64263835   1.79853077]
10598. h77f4atwsy	[-50.94280764  10.64804106  -2.21225478]
10599. h7dxn954dj	[-23.85770399  -4.22882909  -0.45843182]
10600. h7mx76rjal	[-42.8586741   -0.31992187   1.70572608]
10601. h7owre56yd	[ 239.22037103   -8.0158654     5.33680725]
10602. h7pd11umtx	[-50.9604518   12.64934493  -3.2094867 ]
10603. h7zmf0rmrk	[ 269.01379232   20.13531781   -3.87530064]
10604. h83001ypea	[-50.84810685  -4.35576523   0.76714593]
10605. h854e8trke	[ 54.0923195    6.13392394  -1.09654327]
10606. h89sszlx6b	[-50.94652904   9.64938004  -3.21358505]
10607. h8f3sbkxsg	[-48.80734955 -11.34770622   1.74083515]
10608. h8f8ol6fqu	[ 75.1758585   -4.77356065   2.71280882]
10609. h8fe56wpv6	[-50.85927103  -7.3517483   -2.23684488]
10610. h8fzr97n1l	[ 46.19202709  -9.90708809   1.9483398 ]
10611. h8gbbyxuhx	[-50.85554964  -6.35308727  -1.23551461]
10612. h8ggriwmi4	[ 8.1445539  -3.0812983   0.27550456]
10613. h8je03bsxz	[-43.9282422   14.67525042   1.73457389]
10614. h8ljc07w35	[-16.92111471  14.79953201   2.50892445]
10615. h8lvbmas5v	[-51.01334101  27.64651485  -1.18906664]
10616. h8nxvmwxwv	[-47.85936496   1.65546655   2.75020276]
10617. h8okuox0ck	[-41.80302876 -12.31512926   1.68097662]
10618. h8q44jeteh	[-49.04219754  35.65439832  -0.19488567]
10619. h8s4j5vt1x	[ 11.15558088  -0.07135869   3.25442719]
10620. h8s7onecrl	[-50.95856947  17.6453046   -0.20276365]
10621. h8ug0fi873	[-50.90935837  10.64273197   1.78760184]
10622. h8xz539gyd	[-48.91133218   5.65607666  -1.23583333]
10623. h8zd925bht	[ 153.02557748   14.59837798   -4.91275666]
10624. h90p0mt1xd	[-50.8731938   -4.3517834   -2.23274653]
10625. h92rxchoxz	[-49.8565149   -4.34978577  -0.24117428]
10626. h92tpa1j3k	[-49.87696093  -5.34579225  -3.24243286]
10627. h97fcozot2	[-48.82127231  -8.34774133   1.7449335 ]
10628. h9iwlo2yy5	[-50.83510361  -5.3570808    1.76574397]
10629. h9kestp41w	[-36.8209016  -10.29056449   0.6419644 ]
10630. h9mv50d6cy	[-26.89281184   8.75308042   2.58428834]
10631. h9nttivf9l	[-49.84075308 -11.34704931  -2.25066541]
10632. h9ouqwtdoo	[-50.86019056  -5.35309897  -1.23414849]
10633. h9udbfqzhn	[-41.8308743   -6.31519947   1.68917332]
10634. h9vdgpxtep	[ 29.0758187    8.01892331  -1.88487371]
10635. h9w8ut05sk	[-50.85274777  -3.35577693   0.76851205]
10636. h9yhcstxbj	[-47.81483807 -13.34037609  -0.27018145]
10637. h9z8opeyc8	[-48.87604386   1.65346892   0.75863051]
10638. ha2v0afev7	[-44.88366958  -0.32524441  -1.27745426]
10639. ha5s2llout	[-44.89575329  -1.32257815  -3.27874869]
10640. ha6f1jz9tt	[-50.81653992  -9.35703399   1.7602795 ]
10641. habwt6m1z4	[-49.87879999  -1.3484936   -1.23704009]
10642. hac7hs9be7	[-51.00217683  30.64249792   1.81492417]
10643. halhb78ro7	[-47.88633424  -3.33651129  -3.25641275]
10644. halmmx3ltn	[-49.7840992  -16.35229989   1.74236063]
10645. halvltfpw3	[-49.88436044   1.65014401  -0.23297758]
10646. haqa48mtqa	[-41.82995477  -8.3138488    0.68647693]
10647. haue17kpxm	[ 287.13735448   -4.78197766   -3.05989847]
10648. haw75zur1z	[-26.82783892  -5.24675575   2.5651627 ]
10649. hawddrr8s0	[  6.07967245  10.90923351   0.31134231]
10650. haybf7roi5	[-50.90379792   7.64409435   0.78353933]
10651. hb0gwerxnf	[ 270.21431235   -6.87165951    5.07913554]
10652. hb16cd9560	[ 129.11866059   14.47212564    6.28739445]
10653. hb52eb3v20	[ 122.14958485    2.44368263    3.32960101]
10654. hb5mbb4en6	[-50.87595239   1.64416456   0.77534263]
10655. hb977f9opp	[-50.90195887   3.6467957   -1.22185344]
10656. hb9z2ot17x	[ 62.18385255 -11.82997525  -0.18801769]
10657. hbcs7z9hqw	[-50.90007653   8.64275537   1.7848696 ]
10658. hbdmv3d774	[ 172.13429489    3.67760721    1.91320001]
10659. hbhke8g7s6	[ 78.160879     0.2390101    3.69453538]
10660. hbhmjltko0	[ 114.19544042   -5.59476847    4.3854847 ]
10661. hbj6v1k7oa	[-48.82315465 -13.343701    -1.26178955]
10662. hbkxxnozlg	[-40.8300005   -8.30919662   0.67812087]
10663. hblhjge1ll	[ 29.08886522  16.01086604   4.12584015]
10664. hbmipeeda0	[ 185.15042498    3.735431      3.80449955]
10665. hbplc1zyo1	[ 117.16557534   -4.57684181    1.36189018]
10666. hbq4759lj3	[-50.80261715 -12.35699888   1.75618115]
10667. hbvejjcb4w	[ 60.07816561  18.15506022   3.86953455]
10668. hbyqc6rw97	[-49.86487722  -4.3484585   -1.24113844]
10669. hc2sbtcup6	[ 198.0977742    -1.19208668   -5.3106372 ]
10670. hc7h79x1h8	[-50.92144209   9.64539822  -0.21369259]
10671. hc7xvtfwvr	[ 12.16665605  -6.06398175   1.23794612]
10672. hc8f539g6v	[ 218.07829582    2.90091012   -5.47229392]
10673. hc8nrirjf6	[-49.84167261  -9.34839999  -1.24796902]
10674. hc9jmk3iso	[-50.90843885   8.64408264   0.78490545]
10675. hceitulmhz	[ 11.1899064  -11.06857542   1.2394716 ]
10676. hcgatwv5rv	[-50.85463011  -8.35173659  -2.238211  ]
10677. hcgrzhkaev	[ 63.13647806   0.17320923   0.8199838 ]
10678. hcgvp1yykl	[-50.83418408  -7.35573012   0.76304758]
10679. hckqttt82t	[-50.82490224  -9.35570671   0.76031535]
10680. hcl5rkzifn	[-48.84727879  -6.34511019  -0.25226257]
10681. hcmrfawwlb	[-50.85463011  -8.35173659  -2.238211  ]
10682. hcp3tyy5jh	[-45.847416    -6.33115365  -0.27733075]
10683. hcpx83z037	[ 270.14369242   -7.85970234   -3.92190797]
10684. hcqrbhdnu1	[-50.88711657  -1.35181851  -2.22864818]
10685. hcs14o3drl	[-49.87971952   0.65015572  -0.2343437 ]
10686. hcu7unghnm	[-39.0816646   38.70486684  -3.27424037]
10687. hcue2q4xgd	[-49.87788046  -3.34714292  -2.23973647]
10688. hcvgov8uun	[ 91.17236817   1.2968222    5.58720103]
10689. hcxhkram5g	[-48.83615789 -12.34238542  -2.26038758]
10690. hd0f88w1yy	[-31.9251129    6.73647929  -2.37648437]
10691. hd2eun7804	[ 0.08178592  6.88402178 -1.64391411]
10692. hdbou43wml	[ 115.02740194   32.40811175    5.42900523]
10693. hddkwykdgr	[ 178.10241028   -0.28646926   -4.14218574]
10694. hdhaafgtgi	[-49.86395769  -6.34710782  -2.24383482]
10695. hdix915jjb	[ 168.03325378   14.66683341   -4.0381334 ]
10696. hdjkksxlhw	[-40.91537617  13.68789139   2.70810375]
10697. hdkrp7q76w	[ 304.09200683    1.29969374   -5.19368309]
10698. hdkwqd7444	[-40.84856419  -4.30924342   0.68358534]
10699. hdnp55nyqs	[-46.85945397  -7.33313958  -2.27026912]
10700. hdpdrwi35z	[-44.87066634  -1.32655998  -0.27885623]
10701. hdro0hlh8l	[ 252.12223055   -4.94214942   -4.76736471]
10702. hdsbh6yn1d	[-36.82554252  -9.29057619   0.64333052]
10703. hdsq87uskv	[-49.80358242 -10.35369738   2.75052148]
10704. hdw7bl6mlf	[-46.87337674  -4.33317468  -2.26617077]
10705. he1ctt834t	[-49.85839724  -9.34574544  -3.24789733]
10706. he1d3nb7in	[-49.83611216 -12.3470376   -2.25203152]
10707. he3wqgdiw9	[-48.81663139  -9.34772963   1.74356738]
10708. he6mxcd937	[-41.90237048   3.68866533  -1.29705798]
10709. hecc1qj4ok	[-46.8260047   -7.33844867   1.7295875 ]
10710. hedc8xuw6z	[-50.84346593  -5.35575352   0.76577982]
10711. hefx4to2ul	[-48.87696338   3.65211824   1.7613269 ]
10712. heg2iehdrg	[-48.82499371  -9.34640235   0.74360323]
10713. hejkn1cvv3	[-48.83523836 -14.34103475  -3.26308397]
10714. heke51aj45	[-49.87415907  -2.3484819   -1.2384062 ]
10715. hel57ihlct	[-49.87599812   1.64881674   0.76698657]
10716. hepmaldxzl	[-49.91964876   5.65275175  -2.22744142]
10717. heqoqs243o	[-16.81253444 -12.19749748   0.47211098]
10718. hf0shs0nc3	[ 58.13022676   5.14723526   2.86852299]
10719. hf2b5pt9qm	[ 136.13686085    1.5114794     1.21132175]
10720. hf2x5odhtu	[-22.8568302   -6.22282623  -1.46948427]
10721. hfauo5mgau	[ 287.09834477   -1.77803094   -6.05569259]
10722. hfbm4c2hjn	[-40.84948372  -2.3105941    1.68628173]
10723. hfelts1u45	[-50.01338674  27.65116703  -1.1974227 ]
10724. hfflpdgq1p	[-50.87039194  -1.35447306  -0.22871987]
10725. hfnufn2tzq	[-50.90476073   0.64948536  -3.2258801 ]
10726. hfonhvscw6	[ 141.21368881  -11.46776212    3.15171024]
10727. hfpe45l9go	[-50.84438546  -3.3571042    1.7684762 ]
10728. hfrt2p2nf3	[-49.89552462  -1.34583905  -3.23696839]
10729. hftksjkz7r	[-48.87236574  -6.34112836  -3.25215504]
10730. hfu55q0ibl	[-50.85646917  -4.35443795  -0.23281822]
10731. hfvfl9iiu0	[-46.90954131  10.66134069   1.7541776 ]
10732. hfwzgh1v70	[-37.83477863  -7.29525178   0.65441881]
10733. hfx5vuzlgh	[-50.83978782 -13.35035081  -3.24500574]
10734. hfys8jthwh	[-50.86299243  -8.35040932  -3.23817515]
10735. hg11dxpl3y	[  3.91477771e+01  -3.93706901e+00   1.51006024e-02]
10736. hg4mg67r8j	[-47.84084455 -11.33774495  -2.26737753]
10737. hg5dxny158	[-15.84598616  -3.1942779    1.47601413]
10738. hg7msnn5ri	[-49.79338104 -14.3523233    1.74509286]
10739. hg9krcm27n	[-48.05988744  37.66035437  -1.20047365]
10740. hgamprc4zv	[-49.86207535  -1.35114815   0.76288822]
10741. hgb4qyca2n	[-29.87135236  -1.25677728  -0.40419712]
10742. hgcj545ma3	[-41.80302876 -12.31512926   1.68097662]
10743. hgfjzmbk47	[-50.86299243  -8.35040932  -3.23817515]
10744. hghqcu0qky	[-50.84810685  -4.35576523   0.76714593]
10745. hgi6fkj4ve	[-47.8009153  -16.34034098  -0.2742798 ]
10746. hgjuiojrro	[-48.91133218   5.65607666  -1.23583333]
10747. hgkjxceeq0	[-49.87696093  -5.34579225  -3.24243286]
10748. hgl8p8sc04	[-50.83326456  -9.35437944  -0.23964881]
10749. hgmi2z042s	[-50.87967378   0.64550354  -0.22598764]
10750. hgoephs1t7	[-50.92332442   4.64943855  -3.22041563]
10751. hgox3oqmxb	[-50.8573887   -2.35578863   0.76987817]
10752. hgrbprurnp	[ 59.14686238  -3.84402541  -0.15202058]
10753. hgsm5qvzth	[-50.91864022  12.64270856   1.79033407]
10754. hh2avxoosm	[ 271.16785739    3.13287564    5.08444064]
10755. hh4llfji42	[-50.83046269  -6.3570691    1.76437785]
10756. hh9g7j3jpm	[-47.88633424  -3.33651129  -3.25641275]
10757. hhagqodp9f	[ 309.12986835    0.31765724   -1.23697288]
10758. hhb5p5dojy	[-50.83974454  -4.3570925    1.76711009]
10759. hhc8ai5ppp	[-50.82026132 -10.35569501   0.75894923]
10760. hhei9yi3w5	[-49.85931677  -7.34709612  -2.24520094]
10761. hhp0schc13	[ 34.1925759   -9.96291425   2.04861251]
10762. hhr1q9znml	[ -5.99867442  27.85320841   0.434839  ]
10763. hht7i1a8zv	[-50.85274777  -3.35577693   0.76851205]
10764. hht980sy27	[ 218.08293674    1.90092182   -5.47366003]
10765. hhtwqlpls4	[-48.8435574   -5.34644916   0.7490677 ]
10766. hhwuk29km0	[-47.92622021  10.65934305  -0.23739465]
10767. hhyh87wbrn	[-50.95581088  11.64935664  -3.21085282]
10768. hhyiisgle5	[-50.78777486 -17.3556131    0.74938641]
10769. hhypeez9oh	[-49.83887074  -6.35108964   0.75605764]
10770. hi2e6bpxdi	[-50.90379792   7.64409435   0.78353933]
10771. hi6arowjcw	[ 192.06092122    6.77990662   -5.24957191]
10772. hi8elmaml4	[-50.97433129  24.64256813   1.80672747]
10773. hi9pnbs62g	[-49.84815259  -4.35111305   0.75878987]
10774. hi9s1pqq0v	[-50.05795691  33.65375136  -3.18915431]
10775. hiazrxoyx9	[-45.80748675 -11.33374968   1.71576697]
10776. hibdjkckze	[-32.85081241  -9.26798565  -2.38998618]
10777. hibl2fqcxe	[-45.81492954 -13.33107173  -0.28689357]
10778. hign58ibwf	[ 64.15127463  -4.82075281  -0.19516699]
10779. hij3owmhym	[-50.90011981  -0.35050294  -3.22724622]
10780. hik28u6kaz	[ 195.97720168   24.7983047    -5.25840604]
10781. hiouo3es21	[-38.01021416  28.70565421  -0.29636514]
10782. hiqs34q3cl	[ 75.0431108   20.22880134   0.74703343]
10783. hiv43awq5n	[ 228.13917656    5.93545134    3.44792123]
10784. hj25av5itr	[ 179.18874629   -6.29103779    2.84101058]
10785. hj268pukei	[-49.84443119  -3.35245202   1.76012014]
10786. hj39h54ea9	[-50.81653992  -9.35703399   1.7602795 ]
10787. hj3ko9isnt	[-46.79443777 -12.33971744   2.72272107]
10788. hj3twm90lp	[ 23.13366651   0.98711032   1.15559229]
10789. hj3uf9quuf	[ 6.13352447  2.90667258  2.30034168]
10790. hj5f2jds48	[  3.81710274e+01  -8.94166268e+00   1.66260778e-02]
10791. hj89izohzg	[-50.82954316  -8.35571842   0.76168147]
10792. hj9ciyg7z0	[-47.86308635   0.65680553   1.74887249]
10793. hj9obgoejo	[ 256.96701238   32.07802395   -2.75867038]
10794. hj9wwg635c	[-46.82508518  -9.33709799   0.72689111]
10795. hjcyml32fg	[ 217.07370063    3.89624623   -5.46257174]
10796. hje0e6j89d	[ 28.14363922  -2.9882547    0.10838337]
10797. hjgv4tus3y	[-5.89009414  0.85617892 -1.60197446]
10798. hjkrqca4u9	[-50.84162687  -9.35305217  -1.23961296]
10799. hjmbgi6g3v	[ 242.14033206   -6.98997509   -3.6865722 ]
10800. hjo4wot4dx	[-39.84396901  -5.30457954   0.67386316]
10801. hjp8udl7we	[ 223.14776755    5.91086316    4.48966568]
10802. hjweexwcaa	[ 214.17874     -15.12014251   -3.46353147]
10803. hk0aey7gv0	[-50.86391196  -6.35176     -2.23547876]
10804. hk1z1zohis	[-49.90756505   6.6500855   -0.226147  ]
10805. hk3oo5fouu	[-45.99220412  26.6671329    0.76771526]
10806. hk3pidq987	[-50.87595239   1.64416456   0.77534263]
10807. hk7ita4cdm	[-50.89083796  -2.35047953  -3.22997845]
10808. hk8qvlp3wb	[-50.86111009  -3.35444965  -0.23145211]
10809. hk9t2r7hzv	[ 0.15420162 -5.11849234  0.3396208 ]
10810. hkao09xjpk	[-50.84438546  -3.3571042    1.7684762 ]
10811. hkbzr0hn0c	[-49.93633012  14.64866461   0.78474609]
10812. hkdg7mjem4	[-51.04862933  31.64912259  -3.18353048]
10813. hkfa6wf4wf	[ 229.21618745   -7.0623989     5.42173396]
10814. hkh2wa19f8	[ 30.19275884  -9.98152297   2.08203674]
10815. hkhhgft380	[-47.86777055  -7.33646448  -3.26187721]
10816. hkhwn1s5yi	[-49.83331029  -9.34972726  -0.24800487]
10817. hkmegrt83j	[-49.84907211  -2.35246373   1.76148626]
10818. hkoq7rmgol	[-49.85931677  -7.34709612  -2.24520094]
10819. hksf3wegtv	[-48.82499371  -9.34640235   0.74360323]
10820. hksf62r6k8	[-47.90857605   8.65803918   0.75983727]
10821. hksnhbq2rk	[-24.82701086  -7.23610071   1.5457542 ]
10822. hkuminxt3r	[ 108.22264083   -9.62396202    5.43012074]
10823. hkvmezcq46	[-50.9139993   11.64272026   1.78896796]
10824. hkvp7oacvq	[-50.87411333  -2.35313408  -1.23005014]
10825. hl0ncwrzjs	[-50.89359655   3.64546843  -0.22188929]
10826. hl18drr39n	[-49.85279351  -3.35112475   0.76015599]
10827. hl37s2y2yu	[-39.90618334   2.69930866  -2.31510036]
10828. hl6o48tft0	[-50.83234503 -11.35302876  -1.24234519]
10829. hl8h233z98	[-49.85371304  -1.35247543   1.76285238]
10830. hlazvrjw5a	[-18.91638232  13.79023935   2.52427045]
10831. hlb6eb76ki	[-50.83974454  -4.3570925    1.76711009]
10832. hldfyja4pk	[-49.92704827  12.64868802   0.78201386]
10833. hlds9znx1f	[-50.89175749  -0.35183021  -2.22728206]
10834. hlfmzcoqmn	[-46.7842364  -16.33834335   1.71729245]
10835. hlfvlo3viy	[-49.86395769  -6.34710782  -2.24383482]
10836. hlhostowwe	[ 225.15131091  -11.06768807   -4.54994781]
10837. hlicjslck4	[-50.83326456  -9.35437944  -0.23964881]
10838. hljyjnv2a6	[-41.98590708  21.68845468  -1.27246787]
10839. hljzbxr666	[-49.84351166  -5.35110134   0.75742376]
10840. hlli898kkc	[ 139.13396507    7.5213839     4.19434274]
10841. hln46728w3	[-40.87732926   3.68933568   1.69447843]
10842. hlns0pi0ph	[-45.7982049  -13.33372628   1.71303474]
10843. hlopl4kb00	[-46.82416565 -11.33574732  -0.27580528]
10844. hluda9ra3f	[-49.80638428 -13.35100773   0.74649482]
10845. hlx4nlocbu	[-46.84828979  -4.33715651   0.7337217 ]
10846. hlxcto39hr	[ 186.00550455   18.75185311   -5.18304215]
10847. hlyszhoiuo	[ 225.03620738   11.93337006   -5.51849128]
10848. hlznh0r67o	[-50.99197545  26.643872     0.80949555]
10849. hm4cxdoj7k	[ 147.15400194   -0.43865049    2.11663702]
10850. hmbkyxdvvd	[-26.84736542  -8.24141154  -1.43879226]
10851. hmcprnua00	[-47.03024858  27.66777812  -3.22241918]
10852. hmcxz5686v	[-50.82398271 -11.35435604  -0.24238104]
10853. hmjc0wo34s	[-49.83514935  -5.35242862   1.75738791]
10854. hmlx7tablc	[-48.85472158  -8.34243223  -2.25492312]
10855. hmn70i9djr	[ 133.05346145   19.49731222    1.26098003]
10856. hmq4d1y8t7	[-38.85421611  -1.30130145   1.67093573]
10857. hmqhpyt9un	[-44.80197203 -14.32773512   0.70334841]
10858. hms6u4o9mu	[-25.88545806   1.76179634  -0.433523  ]
10859. hmtoq5kz9k	[-50.89175749  -0.35183021  -2.22728206]
10860. hmtraadmag	[-49.88900136   2.65013231  -0.23161146]
10861. hmu4910azh	[-41.96734339  17.68850149  -1.27793234]
10862. hmz8kewt7e	[-39.79291886 -16.30445082   0.65883588]
10863. hn1q84o7t0	[-47.85288498  -3.34182039   0.74344387]
10864. hn26jq4ytv	[-48.82591324  -7.34775303   1.74629962]
10865. hn6d3s7lrw	[-50.78869439 -15.35696378   1.7520828 ]
10866. hn6k90d4tf	[-48.83891648  -6.34643746   0.74770158]
10867. hn7e4y5xom	[ 58.18407877  -2.85532567   4.85752237]
10868. hn7rk6vke5	[-49.82774984 -12.34836488  -1.25206737]
10869. hndlkr30no	[-50.82490224  -9.35570671   0.76031535]
10870. hndp1gsb2j	[-49.87879999  -1.3484936   -1.23704009]
10871. hndwm7tgof	[-50.8425464   -7.35440284  -0.23691657]
10872. hninf7loq5	[-49.92985014   9.65137767  -1.2220128 ]
10873. hnk9lvxevl	[-44.83537802  -5.32916772   1.71560761]
10874. hnkljwupbw	[ 117.15165257   -1.57687692    1.36598853]
10875. hnq9iw07er	[ 41.15048746  -0.93045431   2.00241514]
10876. hnu9352tvd	[  2.75181597e+02   1.51519471e-01   5.04691806e+00]
10877. hnw5mhw3m7	[ 286.12347745   -1.78666495   -3.04744406]
10878. ho388634z5	[-41.92833367  14.68455478   1.71786177]
10879. ho5up2tb1i	[-50.84810685  -4.35576523   0.76714593]
10880. ho7mmsgqk1	[-50.87967378   0.64550354  -0.22598764]
10881. ho7r0vivq4	[ 80.15334474  -1.74900758   1.67516272]
10882. hoe5v8bi0j	[-50.88247565  -2.35180681  -2.2300143 ]
10883. hoisca74p9	[ 222.12360258   -5.08171482   -4.51668293]
10884. hojaws2xuj	[-49.87415907  -2.3484819   -1.2384062 ]
10885. hoo0ng4mp4	[-50.88247565  -2.35180681  -2.2300143 ]
10886. hoocb61vs1	[-49.85279351  -3.35112475   0.76015599]
10887. hoolps7d29	[ 154.01537365   27.59491438    1.09643172]
10888. hooni06npo	[-51.05418978  34.64776021  -2.17946798]
10889. hophwu26nr	[-3.83541407 -9.13572697 -0.63238359]
10890. hopwbl4x75	[-49.87043767  -1.34982088  -0.23707593]
10891. hoq8753yca	[-12.8934954   -0.17504737  -2.54481231]
10892. houx0qx6fj	[-49.8565149   -4.34978577  -0.24117428]
10893. howz8ur0un	[ 30.14818867  -3.97893863   0.09030514]
10894. hozgcv3q5t	[-50.92236161  11.64404754   0.7890038 ]
10895. hp6u97p3nr	[-50.97713316  21.64525779  -0.19729919]
10896. hpcaxzs317	[-27.82595413  -9.24870657   0.56812599]
10897. hpdu9dguo6	[-35.87015842  -3.28333968  -1.35675715]
